date,spy_open,previous_close,gap_pct,first_1m_return,net_movement,opening_range_high,opening_range_low,opening_range_width,breakout_direction,volatility,volume,rvol_10d,vix_at_open,entry_price,outcome_label,label,max_gain_reached,max_drawdown_reached
2025-08-22,637.76,635.62,0.3367,-0.0674,-0.0141,638.1,637.25,0.85,DOWN,0.519,1239097,0.6967,16.49,637.67,TAKE,TAKE,1.2357,-0.0125
2025-08-25,644.04,645.26,-0.1891,-0.0031,-0.0458,644.27,643.41,0.86,DOWN,0.461,1833475,1.0623,15.07,643.745,PASS,PASS,0.1437,-0.0179
2025-08-26,642.2,642.66,-0.0716,-0.0192,0.0638,642.81,641.93,0.88,UP,0.3418,1206761,0.687,15.34,642.6099,PASS,PASS,0.1027,-0.1618
2025-08-27,644.57,645.12,-0.0853,-0.0124,0.076,645.13,644.42,0.71,UP,0.319,1053583,0.6184,14.92,645.06,PASS,PASS,0.1984,-0.0388
2025-08-28,647.24,646.61,0.0974,0.0966,0.0881,648.09,646.86,1.23,UP,0.458,1697483,1.0562,14.14,647.81,FAIL_FAKEOUT,PASS,0.0015,-0.3813
2025-08-29,647.47,648.65,-0.1819,0.0062,-0.0093,647.84,647.285,0.555,DOWN,0.3016,1706236,1.0751,14.58,647.41,FAIL_FAKEOUT,PASS,0.0046,-0.5839
2025-09-02,637.5,644.84,-1.1383,-0.1475,-0.1741,637.52,636.05,1.47,DOWN,0.6,4288433,2.707,19.17,636.39,TAKE,TAKE,0.5893,-0.0094
2025-09-03,642.67,640.32,0.367,-0.0093,0.0311,643.14,642.41,0.73,UP,0.43,2179032,1.1529,17.14,642.87,PASS,PASS,0.056,-0.1991
2025-09-04,644.42,643.8504,0.0885,-0.0124,0.0761,644.94,644.19,0.75,UP,0.34,1237600,0.6426,16.19,644.9106,FAIL_FAKEOUT,PASS,0.0604,-0.2172
2025-09-05,651.48,648.895,0.3984,0.02,0.0184,652.18,651.39,0.79,UP,0.52,2215701,1.2129,14.85,651.6,FAIL_FAKEOUT,PASS,0.0936,-0.8517
2025-09-08,648.62,646.97,0.255,-0.0555,0.0062,648.86,648.09,0.77,UP,0.38,1919073,1.0286,15.44,648.66,PASS,PASS,0.0617,-0.1403
2025-09-09,648.97,648.7701,0.0308,-0.0247,0.0316,649.37,648.75,0.62,UP,0.352,1482111,0.7664,15.44,649.175,PASS,PASS,0.0855,-0.1148
2025-09-10,653.62,650.08,0.5445,-0.1331,-0.0459,653.63,652.68,0.95,DOWN,0.4488,2595892,1.3673,14.82,653.32,PASS,PASS,0.1883,-0.0872
2025-09-11,654.18,652.23,0.299,0.0046,0.0474,654.62,653.87,0.75,UP,0.322,1721335,0.8448,14.78,654.4901,PASS,PASS,0.2689,-0.1375
2025-09-12,657.6,657.49,0.0167,-0.0091,0.0091,657.77,657.43,0.34,UP,0.215,1654897,0.7864,14.79,657.66,PASS,PASS,0.0821,-0.0783
2025-09-15,659.64,657.32,0.3529,0.047,0.0273,660.12,659.475,0.645,UP,0.2716,2179831,1.038,14.96,659.82,PASS,PASS,0.1409,-0.0515
2025-09-16,661.47,660.57,0.1362,0.0152,-0.006,661.78,661.21,0.57,DOWN,0.3347,1836142,0.8551,15.67,661.43,FAIL_FAKEOUT,PASS,0.0083,-0.2721
2025-09-17,660.01,660.0102,-0.0,0.0636,0.0379,660.56,659.98,0.58,UP,0.2948,1759327,0.9249,15.98,660.26,PASS,PASS,0.0598,-0.1817
2025-09-18,661.89,659.56,0.3533,-0.0725,0.0151,662.27,661.34,0.93,UP,0.505,2806078,1.5085,15.31,661.99,FAIL_FAKEOUT,PASS,0.4033,-0.2598
2025-09-19,662.33,662.39,-0.0091,-0.071,-0.1268,662.37,661.44,0.93,DOWN,0.352,3266226,1.6193,15.45,661.49,PASS,PASS,0.1829,-0.0257
2025-09-22,662.2,663.71,-0.2275,0.0378,0.068,662.8,662.17,0.63,UP,0.267,1793485,0.8451,16.02,662.65,PASS,PASS,0.2249,-0.0634
2025-09-23,666.72,666.55,0.0255,0.006,0.0487,667.18,666.61,0.57,UP,0.194,1519473,0.7203,16.0,667.045,PASS,PASS,0.0442,-0.1027
2025-09-24,664.51,663.3,0.1824,-0.0512,-0.0579,664.61,663.81,0.8,DOWN,0.32,1978674,0.9363,16.39,664.125,FAIL_FAKEOUT,PASS,0.0083,-0.2567
2025-09-25,657.94,661.31,-0.5096,-0.0942,-0.1216,657.98,657.13,0.85,DOWN,0.5002,2776415,1.3533,17.26,657.14,FAIL_FAKEOUT,PASS,0.3059,-0.3135
2025-09-26,659.51,658.2,0.199,-0.0637,0.1895,660.89,658.92,1.97,UP,0.556,2258548,1.0471,16.64,660.7601,FAIL_FAKEOUT,PASS,0.2436,-0.4359
2025-09-29,664.36,661.85,0.3792,-0.0256,-0.0105,664.76,664.14,0.62,DOWN,0.355,1854377,0.8363,15.97,664.29,PASS,PASS,0.149,-0.0851
2025-09-30,662.93,663.72,-0.119,0.0091,-0.0724,663.21,662.39,0.82,DOWN,0.364,1637455,0.7495,16.39,662.45,PASS,PASS,0.1662,-0.0726
2025-10-01,663.17,665.73,-0.3845,0.0136,0.2021,664.79,663.125,1.665,UP,0.4639,2762263,1.2759,16.65,664.51,FAIL_FAKEOUT,PASS,0.1806,-0.2182
2025-10-02,670.45,668.45,0.2992,-0.0776,-0.0336,670.565,669.84,0.725,DOWN,0.3775,2009233,0.887,16.04,670.225,FAIL_FAKEOUT,PASS,0.0366,-0.2887
2025-10-03,669.99,669.37,0.0926,0.0328,0.0986,670.78,669.93,0.85,UP,0.341,1418508,0.649,16.43,670.6507,PASS,PASS,0.1371,-0.1015
2025-10-06,671.62,669.3,0.3466,-0.0506,-0.0923,671.65,671.0,0.65,DOWN,0.332,1965966,0.9826,16.75,671.0,FAIL_FAKEOUT,PASS,0.0283,-0.2303
2025-10-07,672.54,671.56,0.1459,-0.0208,0.0595,672.99,672.2,0.79,UP,0.292,2111986,1.0465,16.29,672.94,FAIL_FAKEOUT,PASS,0.0059,-0.2526
2025-10-08,670.25,669.46,0.118,-0.0328,-0.0403,670.4309,669.88,0.5509,DOWN,0.319,2225973,1.0715,17.06,669.98,TAKE,TAKE,0.309,-0.0836
2025-10-09,673.53,672.95,0.0862,-0.0074,-0.0297,673.94,673.225,0.715,DOWN,0.334,2159674,1.0274,16.37,673.33,FAIL_FAKEOUT,PASS,0.0371,-0.3639
2025-10-10,672.13,671.13,0.149,-0.0193,0.0536,672.79,671.88,0.91,UP,0.3581,2106924,1.0326,16.53,672.49,PASS,PASS,0.2171,-0.1026
2025-10-13,660.65,652.98,1.1746,0.0083,0.0091,661.67,660.53,1.14,UP,0.607,3608231,1.7816,20.09,660.71,TAKE,TAKE,0.3814,-0.1377
2025-10-14,657.17,662.96,-0.8734,-0.0426,-0.1886,657.41,655.88,1.53,DOWN,0.742,2863082,1.301,21.7,655.9305,FAIL_FAKEOUT,PASS,0.6067,-0.4209
2025-10-15,666.82,662.72,0.6187,-0.072,-0.0405,667.165,666.23,0.935,DOWN,0.526,2743457,1.1809,19.44,666.55,TAKE,TAKE,0.5521,-0.075
2025-10-16,666.82,665.53,0.1938,0.0375,0.027,667.52,666.54,0.98,UP,0.505,1713651,0.7382,20.28,667.0,FAIL_FAKEOUT,PASS,0.1619,-0.2369
2025-10-17,659.5,660.81,-0.1982,-0.0879,0.1501,660.58,658.715,1.865,UP,0.979,3630237,1.584,24.51,660.49,FAIL_FAKEOUT,PASS,0.4883,-0.3422
2025-10-20,667.32,664.29,0.4561,0.1319,0.1843,668.81,667.27,1.54,UP,0.436,2127084,0.8465,19.96,668.55,PASS,PASS,0.2752,-0.0253
2025-10-21,671.44,671.17,0.0402,-0.0253,0.0097,671.69,671.03,0.66,UP,0.3272,1742801,0.6891,18.59,671.505,FAIL_FAKEOUT,PASS,0.0588,-0.227
2025-10-22,672.0,671.27,0.1087,-0.1257,-0.1949,672.0,670.585,1.415,DOWN,0.452,1763758,0.7077,18.97,670.69,FAIL_FAKEOUT,PASS,0.173,-0.2222
2025-10-23,668.12,668.0,0.018,0.0177,0.0434,668.67,667.8,0.87,UP,0.44,1365756,0.5584,18.83,668.41,TAKE,TAKE,0.3486,-0.0464
2025-10-24,676.46,671.69,0.7101,-0.0857,0.0533,676.83,675.65,1.18,UP,0.496,2133138,0.9014,16.54,676.8207,PASS,PASS,0.1654,-0.0858
2025-10-27,682.73,677.01,0.8449,0.0146,-0.0073,683.19,682.56,0.63,DOWN,0.342,2412200,1.0182,15.62,682.68,PASS,PASS,0.1362,-0.0828
2025-10-28,687.05,685.19,0.2715,-0.0422,-0.0364,687.225,686.66,0.565,DOWN,0.376,1919867,0.8535,15.73,686.8,FAIL_FAKEOUT,PASS,0.0044,-0.2446
2025-10-29,688.72,686.77,0.2839,-0.0784,0.016,688.94,688.15,0.79,UP,0.381,2024525,0.9394,16.53,688.83,PASS,PASS,0.1263,-0.0552
2025-10-30,683.9,687.63,-0.5424,-0.076,-0.1024,683.91,683.06,0.85,DOWN,0.464,2384109,1.1444,16.79,683.2,FAIL_FAKEOUT,PASS,0.4011,-0.2649
2025-10-31,685.04,680.46,0.6731,-0.0365,-0.1285,685.08,683.99,1.09,DOWN,0.3572,2074915,0.9649,16.25,684.16,FAIL_FAKEOUT,PASS,0.0687,-0.285
2025-11-03,685.67,681.89,0.5543,-0.0656,-0.1415,685.8,684.58,1.22,DOWN,0.413,2197634,1.1017,17.42,684.7,FAIL_FAKEOUT,PASS,0.0,-0.6864
2025-11-04,676.11,683.16,-1.032,0.0207,-0.1701,676.46,674.83,1.63,DOWN,0.572,3238765,1.6179,18.98,674.96,TAKE,TAKE,0.6941,-0.043
2025-11-05,674.98,675.56,-0.0859,0.0326,-0.0719,675.3394,674.46,0.8794,DOWN,0.5429,2052090,0.9538,19.06,674.495,TAKE,TAKE,0.533,-0.0482
2025-11-06,676.47,677.27,-0.1181,0.0,0.0829,677.38,676.33,1.05,UP,0.471,1796598,0.824,18.36,677.0306,FAIL_FAKEOUT,PASS,0.0457,-0.6662
2025-11-07,667.91,670.5,-0.3863,-0.1991,-0.2425,667.98,666.19,1.79,DOWN,0.679,2750867,1.2372,20.85,666.29,FAIL_FAKEOUT,PASS,0.1396,-0.3482
2025-11-10,677.235,671.18,0.9021,0.076,0.0834,678.13,677.03,1.1,UP,0.464,3427592,1.4999,18.18,677.8001,PASS,PASS,0.2095,0.0022
2025-11-11,679.95,681.34,-0.204,0.0809,0.0169,680.52,679.9,0.62,UP,0.35,1276236,0.5347,17.64,680.065,PASS,PASS,0.1147,-0.1831
2025-11-12,684.79,683.03,0.2577,-0.054,-0.0818,684.87,683.935,0.935,DOWN,0.364,1559886,0.6717,17.29,684.23,FAIL_FAKEOUT,PASS,0.1067,-0.2075
2025-11-13,680.5,683.59,-0.452,-0.0749,-0.0647,680.71,679.78,0.93,DOWN,0.55,1766685,0.7763,18.19,680.06,FAIL_FAKEOUT,PASS,0.1176,-0.372
2025-11-14,665.38,672.67,-1.0837,-0.0706,-0.266,665.88,663.265,2.615,DOWN,0.777,4257801,1.923,22.43,663.61,TAKE,TAKE,0.9795,-0.0098
2025-11-17,669.7,671.66,-0.2918,-0.0874,0.215,671.14,668.92,2.22,UP,0.729,2295317,0.9436,21.21,671.14,TAKE,TAKE,0.3829,-0.0998
2025-11-18,662.095,666.01,-0.5878,0.0353,0.1216,664.26,660.955,3.305,UP,1.3344,4043234,1.6556,23.74,662.9,FAIL_FAKEOUT,PASS,0.1403,-0.9202
2025-11-19,660.78,659.78,0.1516,-0.0295,0.0938,661.61,660.11,1.5,UP,0.653,2342958,0.9288,23.95,661.4,TAKE,TAKE,0.8981,-0.0151
2025-11-20,672.91,662.76,1.5315,0.0119,0.0624,673.865,672.47,1.395,UP,0.752,3870681,1.5169,19.5,673.33,TAKE,TAKE,0.3089,-0.095
2025-11-21,655.05,652.68,0.3631,0.1053,0.0611,656.44,654.33,2.11,UP,1.395,3379468,1.2248,25.21,655.45,FAIL_FAKEOUT,PASS,0.1556,-0.4745
2025-11-24,662.69,659.42,0.4959,0.0543,0.3525,665.07,662.38,2.69,UP,0.719,2366026,0.8384,22.45,665.0258,FAIL_FAKEOUT,PASS,0.1134,-0.5166
2025-11-25,668.63,668.93,-0.0448,-0.0269,0.1264,669.74,668.17,1.57,UP,0.535,1766327,0.6504,20.29,669.475,FAIL_FAKEOUT,PASS,0.0754,-0.7461
2025-11-26,677.63,675.11,0.3733,0.0694,0.0967,678.58,677.43,1.15,UP,0.454,2230546,0.8068,17.86,678.285,FAIL_FAKEOUT,PASS,0.1762,-0.2307
2025-11-28,680.86,680.01,0.125,0.0073,0.0925,681.57,680.81,0.76,UP,0.3199,1142584,0.4035,18.52,681.49,PASS,PASS,0.1218,-0.1453
2025-12-01,678.81,683.67,-0.7109,0.0722,0.1267,679.67,678.76,0.91,UP,0.479,1971670,0.7119,17.92,679.67,TAKE,TAKE,0.3222,-0.1368
2025-12-02,681.92,680.3,0.2381,-0.0257,-0.0147,682.19,681.63,0.56,DOWN,0.365,1412314,0.5558,16.78,681.82,PASS,PASS,0.2141,-0.1159
2025-12-03,680.57,681.55,-0.1438,-0.0264,-0.0103,681.39,679.94,1.45,DOWN,0.742,2060860,0.8403,16.99,680.5,PASS,PASS,0.2704,-0.119
2025-12-04,685.3,683.87,0.2091,-0.0423,-0.2028,685.37,683.8,1.57,DOWN,0.543,1740072,0.7719,16.03,683.91,FAIL_FAKEOUT,PASS,0.1521,-0.2544
2025-12-05,685.47,684.35,0.1637,0.1007,0.0875,686.56,685.38,1.18,UP,0.438,2781557,1.2678,15.74,686.07,TAKE,TAKE,0.325,-0.1093
2025-12-08,686.59,685.8506,0.1078,-0.032,-0.0685,686.64,685.92,0.72,DOWN,0.3896,1753876,0.8411,16.38,686.1199,FAIL_FAKEOUT,PASS,0.016,-0.3276
2025-12-09,683.15,683.55,-0.0585,0.0351,0.0381,683.6801,682.82,0.8601,UP,0.497,1479872,0.7697,17.09,683.41,PASS,PASS,0.2239,-0.0132
2025-12-10,682.56,682.91,-0.0513,-0.0059,-0.063,682.76,682.06,0.7,DOWN,0.346,1273700,0.6945,17.46,682.13,PASS,PASS,0.195,-0.1202
2025-12-11,685.14,687.64,-0.3636,-0.073,-0.0671,685.36,684.48,0.88,DOWN,0.549,2118115,1.1868,16.1,684.6801,FAIL_FAKEOUT,PASS,0.3095,-0.3673
2025-12-12,688.17,689.1,-0.135,-0.0312,0.0356,688.685,687.7,0.985,UP,0.508,1892602,1.0672,15.09,688.415,FAIL_FAKEOUT,PASS,0.0675,-0.7416
2025-12-15,685.74,682.11,0.5322,-0.086,-0.2603,685.76,683.94,1.82,DOWN,0.4903,2515923,1.3611,16.07,683.955,FAIL_FAKEOUT,PASS,0.1227,-0.6879
2025-12-16,679.23,680.98,-0.257,0.1045,0.0486,680.51,678.83,1.68,UP,1.03,2647464,1.3913,16.81,679.56,FAIL_FAKEOUT,PASS,0.2237,-0.4591
2025-12-17,679.89,678.75,0.168,-0.0456,-0.0169,680.435,679.195,1.24,DOWN,0.6169,2329834,1.1497,16.18,679.775,FAIL_FAKEOUT,PASS,0.0382,-0.32
2025-12-18,677.6,671.99,0.8348,0.0649,0.031,678.59,677.32,1.27,UP,0.556,3520886,1.7147,16.46,677.81,FAIL_FAKEOUT,PASS,0.1977,-0.3128
2025-12-19,676.59,676.31,0.0414,0.0872,0.2409,678.23,676.47,1.76,UP,0.6133,3255159,1.4588,16.01,678.2199,TAKE,TAKE,0.3391,-0.1297
2025-12-22,683.94,680.46,0.5114,-0.0205,-0.0395,684.53,683.38,1.15,DOWN,0.5177,2416566,1.0605,14.86,683.67,PASS,PASS,0.068,-0.1141
2025-12-23,683.92,685.0,-0.1577,0.1974,0.1608,685.61,683.87,1.74,UP,0.632,1728100,0.7369,14.16,685.02,PASS,PASS,0.1796,-0.0963
2025-12-24,687.95,687.71,0.0349,0.0058,0.048,688.335,687.8,0.535,UP,0.2502,1112297,0.4694,13.94,688.28,PASS,PASS,0.138,-0.0363
2025-12-26,690.64,689.87,0.1116,-0.0348,0.0442,691.09,690.27,0.82,UP,0.387,1536387,0.6528,14.19,690.945,PASS,PASS,0.1035,-0.1874
2025-12-29,687.54,690.26,-0.3941,0.016,0.0756,688.09,687.19,0.9,UP,0.376,1886463,0.8218,14.87,688.06,PASS,PASS,0.1657,-0.1802
2025-12-30,687.445,687.85,-0.0589,0.0415,-0.0153,687.87,687.2488,0.6212,DOWN,0.3712,1174207,0.5117,14.4,687.34,PASS,PASS,0.1731,-0.0858
2025-12-31,687.14,687.0,0.0204,0.0175,-0.048,687.36,686.605,0.755,DOWN,0.347,1489140,0.6892,14.53,686.81,FAIL_FAKEOUT,PASS,0.0262,-0.2759
2026-01-02,685.71,682.35,0.4924,0.0452,-0.1368,686.15,684.49,1.66,DOWN,0.579,2659574,1.3006,14.71,684.772,TAKE,TAKE,0.3064,-0.4661
2026-01-05,686.54,683.52,0.4418,0.1085,0.0757,687.64,686.375,1.265,UP,0.615,3097537,1.4907,14.93,687.06,PASS,PASS,0.2372,-0.0801
2026-01-06,687.93,687.44,0.0713,0.0611,0.064,688.66,687.86,0.8,UP,0.4192,1831914,0.9,14.93,688.37,TAKE,TAKE,0.3617,-0.0857
2026-01-07,692.19,691.93,0.0376,-0.0397,-0.047,692.43,691.71,0.72,DOWN,0.316,1606656,0.8486,14.98,691.8644,PASS,PASS,0.1771,-0.1105
2026-01-08,688.82,689.6,-0.1131,-0.0087,-0.0617,689.3,688.315,0.985,DOWN,0.451,2394793,1.3215,15.68,688.395,PASS,PASS,0.2361,-0.1315
2026-01-09,690.63,689.81,0.1189,0.0275,0.042,691.24,690.46,0.78,UP,0.454,2245038,1.1949,15.38,690.92,FAIL_FAKEOUT,PASS,0.3503,-0.2518
2026-01-12,690.68,694.01,-0.4798,0.0948,0.1737,692.26,690.63,1.63,UP,0.523,2737772,1.3743,15.79,691.88,PASS,PASS,0.292,-0.0318
2026-01-13,695.49,695.18,0.0446,0.0489,0.0518,695.91,695.3,0.61,UP,0.473,2287350,1.0829,14.98,695.85,FAIL_FAKEOUT,PASS,0.0345,-0.5403
2026-01-14,691.0,693.91,-0.4194,0.0326,0.0832,691.7,689.87,1.83,UP,0.841,2732683,1.2696,17.28,691.575,FAIL_FAKEOUT,PASS,0.021,-0.5647
2026-01-15,694.57,690.64,0.569,-0.072,-0.0403,694.69,693.97,0.72,DOWN,0.468,2944196,1.2755,15.76,694.29,PASS,PASS,0.0619,-0.1599
2026-01-16,693.66,692.15,0.2182,0.0245,0.043,694.25,693.29,0.96,UP,0.417,2344620,0.9555,15.45,693.958,FAIL_FAKEOUT,PASS,0.0363,-0.3614
2026-01-20,681.49,691.72,-1.4789,0.1409,0.1702,682.71,681.39,1.32,UP,0.841,4321867,1.7842,19.66,682.65,FAIL_FAKEOUT,PASS,0.2007,-0.2549
2026-01-21,679.65,677.64,0.2966,0.0927,-0.0147,680.46,679.19,1.27,DOWN,0.8324,4015613,1.578,18.98,679.55,TAKE,TAKE,0.5695,-0.0854
2026-01-22,689.85,685.66,0.6111,-0.0043,0.013,690.36,689.44,0.92,UP,0.44,2890927,1.0463,15.92,689.94,FAIL_FAKEOUT,PASS,0.1058,-0.4377
2026-01-23,688.15,688.81,-0.0958,0.0145,-0.0625,688.68,687.62,1.06,DOWN,0.502,1870066,0.6467,15.92,687.72,TAKE,TAKE,0.3097,-0.0814
2026-01-26,690.49,689.04,0.2104,-0.042,0.1144,691.325,689.92,1.405,UP,0.594,2070573,0.7293,16.42,691.28,TAKE,TAKE,0.3067,-0.0014
2026-01-27,694.18,692.67,0.218,0.0043,0.0072,694.34,693.84,0.5,UP,0.365,1556510,0.5516,16.13,694.23,PASS,PASS,0.1801,-0.0951
2026-01-28,697.05,695.35,0.2445,0.0615,0.043,697.7,697.01,0.69,UP,0.3598,2037944,0.7538,16.37,697.35,PASS,PASS,0.0703,-0.1893
2026-01-29,696.39,694.11,0.3285,0.0302,-0.0682,697.06,695.66,1.4,DOWN,0.572,2328793,0.8694,16.99,695.915,FAIL_FAKEOUT,PASS,0.0065,-1.0583
2026-01-30,691.79,694.25,-0.3543,0.1518,0.185,693.33,691.33,2.0,UP,1.0567,2724646,1.0328,17.45,693.07,FAIL_FAKEOUT,PASS,0.1414,-0.3145
2026-02-02,689.58,691.52,-0.2805,0.1385,0.2393,691.23,689.425,1.805,UP,0.904,3636097,1.3899,18.06,691.23,TAKE,TAKE,0.6423,-0.042
2026-02-03,696.21,694.95,0.1813,0.0632,-0.0172,696.96,695.66,1.3,DOWN,0.537,2679584,0.9761,16.19,696.09,FAIL_FAKEOUT,PASS,0.0607,-0.76
2026-02-04,690.35,689.67,0.0986,-0.0666,-0.1115,690.47,688.9907,1.4793,DOWN,0.7513,2398043,0.9291,18.05,689.58,FAIL_FAKEOUT,PASS,0.2712,-0.4452
2026-02-05,680.94,686.54,-0.8157,-0.1395,-0.0235,680.94,678.75,2.19,DOWN,1.293,3838490,1.5866,21.77,680.78,TAKE,TAKE,0.4275,-0.6764
2026-02-06,681.46,677.69,0.5563,0.0132,0.3434,684.47,680.85,3.62,UP,1.1483,4125602,1.641,20.17,683.8,TAKE,TAKE,0.3963,-0.1009
2026-02-09,689.42,690.29,-0.126,-0.0957,0.0653,690.17,688.34,1.83,UP,0.912,2647975,0.9665,18.82,689.8699,TAKE,TAKE,0.4436,-0.0696
2026-02-10,694.95,694.22,0.1052,0.0273,0.013,695.55,694.8,0.75,UP,0.493,2249931,0.8043,17.31,695.04,FAIL_FAKEOUT,PASS,0.2007,-0.228
2026-02-11,696.39,692.38,0.5792,0.0819,-0.0406,697.14,696.0,1.14,DOWN,0.613,2175133,0.7588,16.76,696.1074,FAIL_FAKEOUT,PASS,0.0392,-0.9952
2026-02-12,694.24,692.01,0.3222,0.0072,0.1023,695.01,694.06,0.95,UP,0.5506,1940335,0.6736,17.35,694.95,FAIL_FAKEOUT,PASS,0.0576,-0.4015
2026-02-13,681.69,681.03,0.0969,0.0044,-0.0748,682.51,680.82,1.69,DOWN,0.932,3276654,1.1531,20.92,681.18,FAIL_FAKEOUT,PASS,0.3978,-0.5373
2026-02-17,680.14,681.9,-0.2581,0.0706,0.2352,681.99,680.03,1.96,UP,1.046,2589537,0.8939,21.7,681.74,FAIL_FAKEOUT,PASS,0.1555,-0.8024
2026-02-18,684.02,682.81,0.1772,-0.1301,-0.076,684.38,682.83,1.55,DOWN,1.04,2195248,0.7862,20.04,683.5,TAKE,TAKE,0.7264,-0.0395
2026-02-19,683.84,686.03,-0.3192,0.0534,0.0161,684.52,683.56,0.96,UP,0.61,1844065,0.6721,20.45,683.95,FAIL_FAKEOUT,PASS,0.326,-0.2164
2026-02-20,682.32,684.45,-0.3112,-0.0498,0.148,683.47,681.73,1.74,UP,0.6908,1898555,0.7062,21.21,683.33,TAKE,TAKE,0.8883,-0.0512
2026-02-23,687.83,689.21,-0.2002,0.1865,0.2268,689.7599,687.67,2.0899,UP,0.758,2217347,0.889,19.65,689.39,FAIL_FAKEOUT,PASS,0.0885,-0.7412
2026-02-24,681.9,682.32,-0.0616,-0.0205,-0.1628,682.2175,680.55,1.6675,DOWN,0.7155,1853397,0.8046,21.53,680.79,TAKE,TAKE,0.8405,-0.116
2026-02-25,690.18,687.43,0.4,0.113,0.0956,691.24,690.1,1.14,UP,0.494,1486742,0.6685,18.74,690.84,PASS,PASS,0.1665,-0.0854
2026-02-26,693.28,693.04,0.0346,-0.1401,-0.1457,693.3,692.02,1.28,DOWN,0.618,1426583,0.6642,17.95,692.27,FAIL_FAKEOUT,PASS,0.0433,-1.0877
2026-02-27,683.09,689.28,-0.898,0.0468,0.1031,684.16,682.8,1.36,UP,0.782,2148532,1.0365,21.29,683.7942,FAIL_FAKEOUT,PASS,0.248,-0.315
2026-03-02,678.7,685.83,-1.0396,0.0722,0.3684,681.48,678.02,3.46,UP,0.9988,2854815,1.3635,23.21,681.2,TAKE,TAKE,0.6107,-0.0543
2026-03-03,675.06,686.2496,-1.6305,0.1704,-0.077,676.44,674.44,2.0,DOWN,0.994,4138378,2.0173,24.99,674.54,TAKE,TAKE,0.3795,-0.7235
2026-03-04,681.63,680.19,0.2117,0.1687,0.1716,683.518,681.4,2.118,UP,0.9602,1995315,0.9043,22.31,682.8,FAIL_FAKEOUT,PASS,0.5141,-0.4657
2026-03-05,682.08,684.67,-0.3783,0.0616,0.3006,684.15,681.85,2.3,UP,0.652,1831842,0.8378,22.26,684.13,FAIL_FAKEOUT,PASS,0.2046,-0.6665
2026-03-06,673.41,681.21,-1.145,-0.0861,-0.1485,674.06,672.02,2.04,DOWN,0.932,2884422,1.32,27.58,672.41,FAIL_FAKEOUT,PASS,0.3287,-0.3941
2026-03-09,666.39,672.23,-0.8688,0.1591,-0.006,667.63,665.74,1.89,DOWN,0.936,2406330,1.0537,30.37,666.35,FAIL_FAKEOUT,PASS,0.033,-0.5943
2026-03-10,677.72,678.85,-0.1665,0.1062,-0.0192,678.785,677.14,1.645,DOWN,0.8783,1775679,0.7712,24.25,677.59,FAIL_FAKEOUT,PASS,0.1254,-0.4177
2026-03-11,677.58,677.25,0.0487,0.0812,0.031,678.38,677.52,0.86,UP,0.579,1444112,0.6293,24.48,677.7899,FAIL_FAKEOUT,PASS,0.3379,-0.3828
2026-03-12,671.16,676.05,-0.7233,-0.079,-0.0462,671.37,669.88,1.49,DOWN,0.842,2560577,1.1179,26.26,670.85,FAIL_FAKEOUT,PASS,0.1193,-0.4368
2026-03-13,669.27,666.29,0.4473,0.118,0.0769,670.31,669.15,1.16,UP,0.7413,2296270,0.9552,25.49,669.785,TAKE,TAKE,0.3807,-0.3068
2026-03-16,668.38,662.02,0.9607,-0.0209,0.0284,668.88,667.69,1.19,UP,0.513,2022434,0.8361,25.06,668.57,TAKE,TAKE,0.4233,-0.0105
2026-03-17,672.39,669.04,0.5007,0.0387,0.1562,673.83,671.91,1.92,UP,0.615,2024607,0.8669,22.36,673.44,FAIL_FAKEOUT,PASS,0.1485,-0.2792
2026-03-18,668.36,670.86,-0.3727,-0.0584,0.0613,669.07,667.88,1.19,UP,0.642,1898470,0.8938,22.93,668.77,FAIL_FAKEOUT,PASS,0.1421,-0.4561
2026-03-19,656.97,661.48,-0.6818,-0.172,-0.1202,657.0,655.17,1.83,DOWN,0.938,4279574,2.0239,27.23,656.18,TAKE,TAKE,0.5014,-0.1311
2026-03-20,656.51,660.01,-0.5303,-0.1127,-0.2209,656.55,654.86,1.69,DOWN,0.74,2326874,0.9863,24.89,655.06,FAIL_FAKEOUT,PASS,0.2488,-0.5465
2026-03-23,658.07,649.02,1.3944,-0.0859,-0.1975,658.38,656.62,1.76,DOWN,0.912,3287718,1.4273,24.98,656.77,TAKE,TAKE,0.8374,-0.1066
2026-03-24,651.32,654.8,-0.5315,0.0307,0.2257,652.86,650.87,1.99,UP,0.779,2473832,1.0344,27.3,652.79,FAIL_FAKEOUT,PASS,0.1219,-0.4458
2026-03-25,658.67,653.37,0.8112,0.1503,0.1533,660.25,658.6,1.65,UP,0.678,2023301,0.822,25.18,659.68,FAIL_FAKEOUT,PASS,0.1834,-0.6079
2026-03-26,652.06,657.04,-0.7579,-0.0705,-0.0659,652.12,651.02,1.1,DOWN,0.616,2214757,0.8791,27.01,651.63,TAKE,TAKE,0.4926,-0.1381
2026-03-27,642.5,645.22,-0.4216,-0.0981,-0.3121,642.66,640.35,2.31,DOWN,0.6362,2154121,0.8669,29.73,640.495,TAKE,TAKE,0.3068,-0.2968
2026-03-30,640.11,633.5,1.0434,-0.0797,-0.1968,640.37,638.78,1.59,DOWN,0.715,2121286,0.8586,,638.85,FAIL_FAKEOUT,PASS,0.0125,-0.6527
